user_id,date,traffic_source,device_type,region,variant,visited_site,viewed_product,added_to_cart,started_checkout,completed_payment,time_spent_min,session_count
2387,2025-04-10 10:00:00,Ads,Mobile,North,B,1,1,0,0,0,12.48,3
2388,2025-04-10 11:00:00,Ads,Tablet,West,B,1,1,0,0,0,7.4,5
2389,2025-04-10 12:00:00,Social,Mobile,North,B,1,1,1,1,1,9.61,2
2390,2025-04-10 13:00:00,Social,Mobile,West,B,1,1,0,0,0,6.41,1
2391,2025-04-10 14:00:00,Ads,Desktop,South,A,1,1,1,1,1,5.42,4
2392,2025-04-10 15:00:00,Organic,Mobile,East,A,1,0,0,0,0,7.51,2
2393,2025-04-10 16:00:00,Ads,Desktop,West,B,1,0,0,0,0,4.59,5
2394,2025-04-10 17:00:00,Organic,Desktop,North,B,1,1,0,0,0,5.66,5
2395,2025-04-10 18:00:00,Referral,Mobile,East,A,1,1,1,0,0,9.48,5
2396,2025-04-10 19:00:00,Organic,Mobile,North,A,1,0,0,0,0,6.72,5
2397,2025-04-10 20:00:00,Organic,Mobile,South,A,1,1,0,0,0,9.78,5
2398,2025-04-10 21:00:00,Organic,Desktop,West,A,1,1,0,0,0,8.75,4
2399,2025-04-10 22:00:00,Ads,Desktop,East,A,1,1,0,0,0,12.63,3
2400,2025-04-10 23:00:00,Ads,Mobile,South,A,1,0,0,0,0,9.31,3
2401,2025-04-11 00:00:00,Organic,Mobile,West,B,1,1,1,1,1,10.79,1
2402,2025-04-11 01:00:00,Organic,Desktop,West,A,1,1,1,1,1,9.0,3
2403,2025-04-11 02:00:00,Ads,Desktop,North,A,1,1,0,0,0,8.78,5
2404,2025-04-11 03:00:00,Organic,Mobile,North,B,1,1,1,1,0,10.91,3
2405,2025-04-11 04:00:00,Social,Mobile,South,A,1,1,1,0,0,9.67,3
2406,2025-04-11 05:00:00,Ads,Mobile,North,A,1,1,0,0,0,8.53,5
2407,2025-04-11 06:00:00,Ads,Desktop,South,A,1,1,1,0,0,8.51,4
2408,2025-04-11 07:00:00,Organic,Tablet,South,B,1,1,1,0,0,9.35,5
2409,2025-04-11 08:00:00,Referral,Mobile,South,A,1,1,0,0,0,6.32,3
2410,2025-04-11 09:00:00,Ads,Desktop,North,B,1,1,1,0,0,6.22,3
2411,2025-04-11 10:00:00,Social,Mobile,East,A,1,1,1,1,0,11.56,1
2412,2025-04-11 11:00:00,Organic,Mobile,South,B,1,1,0,0,0,12.66,5
2413,2025-04-11 12:00:00,Ads,Mobile,East,A,1,1,0,0,0,5.68,1
2414,2025-04-11 13:00:00,Organic,Desktop,West,A,1,1,1,1,1,6.33,1
2415,2025-04-11 14:00:00,Ads,Mobile,North,A,1,1,0,0,0,10.86,2
2416,2025-04-11 15:00:00,Referral,Desktop,North,B,1,0,0,0,0,9.33,1
2417,2025-04-11 16:00:00,Ads,Mobile,East,A,1,1,0,0,0,9.69,3
2418,2025-04-11 17:00:00,Organic,Mobile,West,A,1,1,1,1,1,10.24,3
2419,2025-04-11 18:00:00,Organic,Mobile,West,B,1,1,1,0,0,7.4,2
2420,2025-04-11 19:00:00,Ads,Desktop,South,B,1,1,1,0,0,8.82,2
2421,2025-04-11 20:00:00,Organic,Mobile,North,B,1,0,0,0,0,8.63,5
2422,2025-04-11 21:00:00,Organic,Desktop,West,A,1,1,0,0,0,5.85,2
2423,2025-04-11 22:00:00,Social,Mobile,West,B,1,1,0,0,0,8.79,4
2424,2025-04-11 23:00:00,Ads,Mobile,South,A,1,0,0,0,0,11.09,3
2425,2025-04-12 00:00:00,Organic,Mobile,South,B,1,1,1,0,0,7.16,3
2426,2025-04-12 01:00:00,Referral,Mobile,East,B,1,1,0,0,0,8.38,2
2427,2025-04-12 02:00:00,Organic,Mobile,North,A,1,1,0,0,0,8.52,2
2428,2025-04-12 03:00:00,Referral,Mobile,West,A,1,1,1,0,0,7.29,3
2429,2025-04-12 04:00:00,Organic,Desktop,East,A,1,0,0,0,0,9.69,2
2430,2025-04-12 05:00:00,Referral,Desktop,North,A,1,1,0,0,0,6.3,5
2431,2025-04-12 06:00:00,Ads,Mobile,East,B,1,0,0,0,0,11.33,2
2432,2025-04-12 07:00:00,Social,Mobile,North,B,1,0,0,0,0,9.57,2
2433,2025-04-12 08:00:00,Referral,Mobile,North,B,1,1,1,1,1,5.66,5
2434,2025-04-12 09:00:00,Organic,Mobile,West,A,1,1,0,0,0,12.25,5
2435,2025-04-12 10:00:00,Referral,Mobile,North,A,1,1,0,0,0,8.42,5
2436,2025-04-12 11:00:00,Ads,Desktop,South,B,1,1,0,0,0,6.19,3
2437,2025-04-12 12:00:00,Ads,Mobile,West,B,1,1,0,0,0,10.76,2
2438,2025-04-12 13:00:00,Organic,Mobile,South,A,1,1,0,0,0,9.24,5
2439,2025-04-12 14:00:00,Ads,Mobile,East,B,1,1,0,0,0,3.57,5
2440,2025-04-12 15:00:00,Organic,Mobile,East,B,1,0,0,0,0,6.69,3
2441,2025-04-12 16:00:00,Ads,Desktop,North,B,1,1,0,0,0,8.7,4
2442,2025-04-12 17:00:00,Ads,Mobile,North,A,1,1,0,0,0,2.6,2
2443,2025-04-12 18:00:00,Social,Mobile,South,B,1,0,0,0,0,8.21,4
2444,2025-04-12 19:00:00,Social,Desktop,South,A,1,1,0,0,0,8.39,4
2445,2025-04-12 20:00:00,Ads,Mobile,South,B,1,1,1,1,0,5.04,5
2446,2025-04-12 21:00:00,Organic,Desktop,East,A,1,1,0,0,0,8.68,3
2447,2025-04-12 22:00:00,Organic,Desktop,South,B,1,1,0,0,0,8.02,2
2448,2025-04-12 23:00:00,Organic,Mobile,West,B,1,1,0,0,0,5.02,2
2449,2025-04-13 00:00:00,Organic,Desktop,West,B,1,1,0,0,0,10.3,2
2450,2025-04-13 01:00:00,Organic,Mobile,East,A,1,1,1,1,0,10.09,4
2451,2025-04-13 02:00:00,Organic,Desktop,South,B,1,0,0,0,0,7.28,1
2452,2025-04-13 03:00:00,Referral,Mobile,South,B,1,1,1,1,1,7.5,3
2453,2025-04-13 04:00:00,Ads,Mobile,North,A,1,1,1,1,1,9.82,1
2454,2025-04-13 05:00:00,Organic,Desktop,West,A,1,1,0,0,0,7.5,4
2455,2025-04-13 06:00:00,Ads,Desktop,East,B,1,1,0,0,0,3.17,5
2456,2025-04-13 07:00:00,Organic,Tablet,South,B,1,1,0,0,0,9.22,1
2457,2025-04-13 08:00:00,Ads,Desktop,North,B,1,0,0,0,0,5.97,1
2458,2025-04-13 09:00:00,Ads,Mobile,East,B,1,1,1,1,1,7.03,3
2459,2025-04-13 10:00:00,Ads,Mobile,East,B,1,1,0,0,0,11.64,4
2460,2025-04-13 11:00:00,Ads,Mobile,West,A,1,1,0,0,0,7.67,3
2461,2025-04-13 12:00:00,Referral,Mobile,South,B,1,1,0,0,0,8.0,5
2462,2025-04-13 13:00:00,Referral,Mobile,East,A,1,1,1,1,1,9.27,2
2463,2025-04-13 14:00:00,Ads,Tablet,North,A,1,1,0,0,0,9.26,4
2464,2025-04-13 15:00:00,Ads,Mobile,North,B,1,1,0,0,0,5.7,5
2465,2025-04-13 16:00:00,Ads,Mobile,East,A,1,1,0,0,0,7.85,5
2466,2025-04-13 17:00:00,Organic,Mobile,North,B,1,1,0,0,0,8.09,1
2467,2025-04-13 18:00:00,Ads,Desktop,East,A,1,1,0,0,0,8.68,3
2468,2025-04-13 19:00:00,Organic,Desktop,North,A,1,1,1,0,0,8.72,1
2469,2025-04-13 20:00:00,Ads,Desktop,East,B,1,0,0,0,0,14.47,1
2470,2025-04-13 21:00:00,Ads,Mobile,East,B,1,1,1,1,1,5.06,2
2471,2025-04-13 22:00:00,Organic,Desktop,East,A,1,1,0,0,0,10.45,3
2472,2025-04-13 23:00:00,Referral,Mobile,North,B,1,1,1,1,1,10.96,2
2473,2025-04-14 00:00:00,Referral,Desktop,East,B,1,1,1,1,1,9.23,5
2474,2025-04-14 01:00:00,Social,Desktop,West,A,1,1,1,1,1,6.37,2
2475,2025-04-14 02:00:00,Ads,Mobile,East,A,1,1,0,0,0,12.16,5
2476,2025-04-14 03:00:00,Referral,Mobile,South,A,1,1,0,0,0,2.52,1
2477,2025-04-14 04:00:00,Organic,Desktop,South,B,1,1,1,0,0,6.29,2
2478,2025-04-14 05:00:00,Social,Mobile,West,B,1,0,0,0,0,10.93,3
2479,2025-04-14 06:00:00,Organic,Desktop,East,B,1,1,0,0,0,7.07,2
2480,2025-04-14 07:00:00,Social,Mobile,South,A,1,1,0,0,0,11.99,5
2481,2025-04-14 08:00:00,Organic,Mobile,East,B,1,1,1,1,0,4.22,4
2482,2025-04-14 09:00:00,Referral,Mobile,South,A,1,0,0,0,0,5.22,3
2483,2025-04-14 10:00:00,Referral,Mobile,North,A,1,1,1,0,0,6.67,5
2484,2025-04-14 11:00:00,Organic,Mobile,North,A,1,1,0,0,0,9.04,4
2485,2025-04-14 12:00:00,Ads,Mobile,West,A,1,0,0,0,0,7.44,3
2486,2025-04-14 13:00:00,Referral,Desktop,West,A,1,1,0,0,0,6.77,4
2487,2025-04-14 14:00:00,Ads,Mobile,East,A,1,1,1,1,1,11.55,1
2488,2025-04-14 15:00:00,Referral,Tablet,West,A,1,1,1,1,1,11.78,1
2489,2025-04-14 16:00:00,Ads,Desktop,East,B,1,0,0,0,0,6.96,2
2490,2025-04-14 17:00:00,Ads,Desktop,North,A,1,0,0,0,0,3.73,2
2491,2025-04-14 18:00:00,Organic,Mobile,North,B,1,0,0,0,0,2.61,2
2492,2025-04-14 19:00:00,Organic,Mobile,South,B,1,1,1,1,1,8.6,2
2493,2025-04-14 20:00:00,Social,Mobile,East,B,1,0,0,0,0,9.64,4
2494,2025-04-14 21:00:00,Ads,Desktop,North,B,1,1,1,1,1,8.16,3
2495,2025-04-14 22:00:00,Ads,Desktop,North,B,1,1,1,1,0,7.82,3
2496,2025-04-14 23:00:00,Ads,Mobile,East,A,1,1,0,0,0,5.99,2
2497,2025-04-15 00:00:00,Ads,Mobile,South,B,1,1,0,0,0,9.64,1
2498,2025-04-15 01:00:00,Referral,Desktop,South,B,1,1,0,0,0,12.2,5
2499,2025-04-15 02:00:00,Referral,Mobile,South,B,1,1,1,0,0,2.46,2
2500,2025-04-15 03:00:00,Ads,Desktop,South,A,1,0,0,0,0,7.81,2
2501,2025-04-15 04:00:00,Social,Desktop,North,B,1,1,0,0,0,5.57,1
2502,2025-04-15 05:00:00,Social,Desktop,East,B,1,1,1,1,1,4.27,5
2503,2025-04-15 06:00:00,Ads,Mobile,East,B,1,0,0,0,0,5.18,4
2504,2025-04-15 07:00:00,Referral,Mobile,North,B,1,1,1,1,1,8.95,4
2505,2025-04-15 08:00:00,Organic,Desktop,North,A,1,1,0,0,0,9.01,5
2506,2025-04-15 09:00:00,Organic,Tablet,North,B,1,1,0,0,0,11.65,5
2507,2025-04-15 10:00:00,Referral,Mobile,West,A,1,1,1,1,1,8.02,4
2508,2025-04-15 11:00:00,Ads,Mobile,East,A,1,1,0,0,0,3.6,2
2509,2025-04-15 12:00:00,Social,Desktop,East,B,1,1,0,0,0,7.4,2
2510,2025-04-15 13:00:00,Referral,Tablet,East,B,1,0,0,0,0,4.53,1
2511,2025-04-15 14:00:00,Organic,Desktop,South,A,1,1,0,0,0,4.98,5
2512,2025-04-15 15:00:00,Referral,Tablet,North,B,1,1,0,0,0,9.45,2
2513,2025-04-15 16:00:00,Ads,Mobile,North,B,1,1,0,0,0,8.49,2
2514,2025-04-15 17:00:00,Ads,Mobile,North,B,1,1,0,0,0,9.47,1
2515,2025-04-15 18:00:00,Ads,Desktop,West,A,1,1,0,0,0,7.11,5
2516,2025-04-15 19:00:00,Referral,Desktop,East,A,1,0,0,0,0,9.98,1
2517,2025-04-15 20:00:00,Organic,Mobile,North,B,1,1,1,1,1,6.97,1
2518,2025-04-15 21:00:00,Ads,Mobile,West,B,1,1,1,0,0,10.79,4
2519,2025-04-15 22:00:00,Social,Desktop,North,A,1,0,0,0,0,8.86,1
2520,2025-04-15 23:00:00,Social,Mobile,South,A,1,1,0,0,0,7.48,5
2521,2025-04-16 00:00:00,Social,Mobile,East,A,1,1,0,0,0,8.53,2
2522,2025-04-16 01:00:00,Organic,Desktop,West,A,1,1,1,0,0,7.96,2
2523,2025-04-16 02:00:00,Organic,Desktop,North,A,1,1,0,0,0,11.99,4
2524,2025-04-16 03:00:00,Ads,Desktop,East,A,1,0,0,0,0,8.61,5
2525,2025-04-16 04:00:00,Social,Mobile,West,A,1,1,1,1,0,8.0,2
2526,2025-04-16 05:00:00,Organic,Desktop,East,B,1,1,0,0,0,7.4,1
2527,2025-04-16 06:00:00,Organic,Desktop,East,A,1,1,1,1,1,10.11,3
2528,2025-04-16 07:00:00,Referral,Desktop,South,A,1,0,0,0,0,9.77,3
2529,2025-04-16 08:00:00,Organic,Desktop,East,B,1,0,0,0,0,7.32,3
2530,2025-04-16 09:00:00,Referral,Mobile,West,B,1,1,1,1,1,5.11,3
2531,2025-04-16 10:00:00,Social,Mobile,East,B,1,1,0,0,0,5.75,1
2532,2025-04-16 11:00:00,Social,Mobile,West,A,1,1,1,0,0,7.54,2
2533,2025-04-16 12:00:00,Organic,Mobile,East,A,1,1,1,1,1,11.37,4
2534,2025-04-16 13:00:00,Organic,Desktop,North,B,1,0,0,0,0,7.37,1
2535,2025-04-16 14:00:00,Social,Desktop,South,B,1,0,0,0,0,6.51,2
2536,2025-04-16 15:00:00,Social,Desktop,North,B,1,0,0,0,0,3.6,5
2537,2025-04-16 16:00:00,Social,Desktop,South,A,1,1,1,0,0,11.78,2
2538,2025-04-16 17:00:00,Organic,Mobile,West,B,1,0,0,0,0,9.42,2
2539,2025-04-16 18:00:00,Social,Mobile,South,A,1,0,0,0,0,9.99,2
2540,2025-04-16 19:00:00,Social,Mobile,East,A,1,1,1,1,1,10.4,1
2541,2025-04-16 20:00:00,Social,Mobile,East,A,1,1,0,0,0,7.59,2
2542,2025-04-16 21:00:00,Social,Mobile,North,A,1,1,0,0,0,8.21,2
2543,2025-04-16 22:00:00,Social,Desktop,South,B,1,1,1,0,0,11.72,5
2544,2025-04-16 23:00:00,Ads,Tablet,West,B,1,0,0,0,0,8.45,5
2545,2025-04-17 00:00:00,Organic,Mobile,West,B,1,1,0,0,0,9.47,3
2546,2025-04-17 01:00:00,Ads,Mobile,East,A,1,1,0,0,0,10.18,1
2547,2025-04-17 02:00:00,Organic,Desktop,West,B,1,1,0,0,0,9.61,2
2548,2025-04-17 03:00:00,Ads,Mobile,East,A,1,1,0,0,0,7.68,3
2549,2025-04-17 04:00:00,Ads,Desktop,East,A,1,0,0,0,0,7.92,3
2550,2025-04-17 05:00:00,Organic,Desktop,East,A,1,1,0,0,0,9.94,1
2551,2025-04-17 06:00:00,Organic,Tablet,North,B,1,1,1,1,1,9.94,3
2552,2025-04-17 07:00:00,Organic,Mobile,North,A,1,1,1,1,1,10.92,3
2553,2025-04-17 08:00:00,Social,Desktop,East,A,1,1,1,0,0,9.38,1
2554,2025-04-17 09:00:00,Referral,Mobile,East,B,1,1,0,0,0,9.49,4
2555,2025-04-17 10:00:00,Organic,Desktop,East,B,1,0,0,0,0,6.88,3
2556,2025-04-17 11:00:00,Referral,Mobile,West,B,1,1,0,0,0,6.55,5
2557,2025-04-17 12:00:00,Ads,Mobile,East,A,1,1,0,0,0,9.95,3
2558,2025-04-17 13:00:00,Organic,Desktop,East,A,1,1,0,0,0,6.56,1
2559,2025-04-17 14:00:00,Organic,Desktop,South,B,1,1,1,0,0,7.95,1
2560,2025-04-17 15:00:00,Ads,Desktop,South,A,1,0,0,0,0,11.45,4
2561,2025-04-17 16:00:00,Social,Desktop,South,A,1,1,0,0,0,11.05,4
2562,2025-04-17 17:00:00,Social,Desktop,South,B,1,1,1,0,0,8.75,5
2563,2025-04-17 18:00:00,Organic,Mobile,East,B,1,1,1,0,0,7.26,5
2564,2025-04-17 19:00:00,Organic,Desktop,South,B,1,1,1,0,0,7.69,3
2565,2025-04-17 20:00:00,Ads,Desktop,West,B,1,1,0,0,0,10.17,4
2566,2025-04-17 21:00:00,Organic,Desktop,West,B,1,1,1,1,1,7.91,5
2567,2025-04-17 22:00:00,Organic,Tablet,South,B,1,1,0,0,0,6.6,3
2568,2025-04-17 23:00:00,Organic,Mobile,North,B,1,0,0,0,0,11.04,2
2569,2025-04-18 00:00:00,Social,Desktop,West,B,1,1,1,0,0,8.45,3
2570,2025-04-18 01:00:00,Referral,Mobile,West,A,1,1,1,0,0,6.56,5
2571,2025-04-18 02:00:00,Ads,Mobile,South,A,1,0,0,0,0,9.2,3
2572,2025-04-18 03:00:00,Referral,Desktop,South,A,1,0,0,0,0,10.43,2
2573,2025-04-18 04:00:00,Organic,Mobile,East,A,1,1,0,0,0,5.48,5
2574,2025-04-18 05:00:00,Ads,Desktop,West,A,1,1,0,0,0,7.5,3
2575,2025-04-18 06:00:00,Organic,Mobile,South,A,1,1,1,1,0,7.38,5
2576,2025-04-18 07:00:00,Ads,Mobile,South,A,1,1,1,0,0,9.13,3
2577,2025-04-18 08:00:00,Referral,Desktop,East,A,1,1,0,0,0,9.58,1
2578,2025-04-18 09:00:00,Ads,Desktop,West,A,1,1,1,1,1,6.62,5
2579,2025-04-18 10:00:00,Ads,Tablet,South,A,1,1,0,0,0,4.27,5
2580,2025-04-18 11:00:00,Ads,Desktop,East,A,1,1,1,1,1,10.58,5
2581,2025-04-18 12:00:00,Organic,Desktop,South,B,1,1,1,0,0,5.2,5
2582,2025-04-18 13:00:00,Referral,Mobile,North,A,1,1,1,1,1,8.68,3
2583,2025-04-18 14:00:00,Ads,Mobile,North,B,1,1,0,0,0,7.67,4
2584,2025-04-18 15:00:00,Ads,Mobile,South,A,1,1,0,0,0,8.41,3
2585,2025-04-18 16:00:00,Ads,Desktop,West,B,1,1,1,1,1,12.13,2
2586,2025-04-18 17:00:00,Ads,Desktop,North,A,1,1,0,0,0,15.6,1
2587,2025-04-18 18:00:00,Organic,Mobile,East,B,1,1,0,0,0,3.92,3
2588,2025-04-18 19:00:00,Social,Desktop,South,A,1,1,0,0,0,10.46,3
2589,2025-04-18 20:00:00,Organic,Desktop,East,B,1,1,1,1,1,7.61,5
2590,2025-04-18 21:00:00,Social,Mobile,North,A,1,1,1,1,1,10.62,2
2591,2025-04-18 22:00:00,Social,Mobile,West,B,1,1,0,0,0,10.39,5
2592,2025-04-18 23:00:00,Social,Desktop,East,A,1,1,1,1,1,11.52,5
2593,2025-04-19 00:00:00,Ads,Desktop,North,B,1,1,1,0,0,8.71,4
2594,2025-04-19 01:00:00,Ads,Desktop,North,B,1,1,0,0,0,5.78,1
2595,2025-04-19 02:00:00,Organic,Mobile,North,B,1,1,1,0,0,10.32,4
2596,2025-04-19 03:00:00,Social,Tablet,East,B,1,1,1,0,0,8.29,5
2597,2025-04-19 04:00:00,Organic,Mobile,North,B,1,1,1,1,0,7.42,1
2598,2025-04-19 05:00:00,Ads,Mobile,South,B,1,1,0,0,0,6.81,3
2599,2025-04-19 06:00:00,Organic,Tablet,North,B,1,0,0,0,0,10.52,2
2600,2025-04-19 07:00:00,Organic,Mobile,South,B,1,1,1,0,0,12.01,4
2601,2025-04-19 08:00:00,Ads,Desktop,West,A,1,1,0,0,0,5.01,2
2602,2025-04-19 09:00:00,Organic,Mobile,South,A,1,1,0,0,0,9.55,5
2603,2025-04-19 10:00:00,Social,Desktop,West,A,1,1,1,0,0,7.07,1
2604,2025-04-19 11:00:00,Organic,Tablet,West,B,1,1,1,1,1,4.33,3
2605,2025-04-19 12:00:00,Organic,Mobile,South,B,1,1,1,0,0,8.37,1
2606,2025-04-19 13:00:00,Ads,Desktop,West,A,1,1,0,0,0,5.92,2
2607,2025-04-19 14:00:00,Organic,Mobile,South,A,1,1,1,0,0,4.06,2
2608,2025-04-19 15:00:00,Organic,Desktop,East,B,1,1,0,0,0,6.05,3
2609,2025-04-19 16:00:00,Social,Mobile,West,B,1,1,1,1,0,5.43,3
2610,2025-04-19 17:00:00,Organic,Mobile,South,A,1,1,1,1,0,6.38,1
2611,2025-04-19 18:00:00,Social,Mobile,West,B,1,1,1,0,0,4.69,4
2612,2025-04-19 19:00:00,Organic,Mobile,North,A,1,1,0,0,0,7.01,1
2613,2025-04-19 20:00:00,Organic,Tablet,South,B,1,1,1,1,0,6.22,2
2614,2025-04-19 21:00:00,Social,Mobile,North,A,1,1,1,0,0,8.94,1
2615,2025-04-19 22:00:00,Organic,Mobile,West,A,1,1,0,0,0,9.48,5
2616,2025-04-19 23:00:00,Organic,Mobile,West,B,1,1,0,0,0,8.65,1
2617,2025-04-20 00:00:00,Ads,Mobile,East,A,1,1,0,0,0,7.41,1
2618,2025-04-20 01:00:00,Organic,Desktop,South,B,1,1,0,0,0,7.34,5
2619,2025-04-20 02:00:00,Social,Tablet,North,B,1,0,0,0,0,5.91,2
2620,2025-04-20 03:00:00,Organic,Mobile,East,B,1,1,0,0,0,5.97,3
2621,2025-04-20 04:00:00,Social,Desktop,West,B,1,1,1,1,1,9.76,1
2622,2025-04-20 05:00:00,Referral,Desktop,West,B,1,1,1,1,0,3.6,4
2623,2025-04-20 06:00:00,Ads,Mobile,East,A,1,0,0,0,0,7.8,3
2624,2025-04-20 07:00:00,Referral,Desktop,North,B,1,0,0,0,0,7.19,4
2625,2025-04-20 08:00:00,Ads,Desktop,West,B,1,1,0,0,0,9.5,1
2626,2025-04-20 09:00:00,Referral,Desktop,West,A,1,1,1,0,0,4.44,4
2627,2025-04-20 10:00:00,Organic,Desktop,South,B,1,1,0,0,0,8.03,3
2628,2025-04-20 11:00:00,Social,Mobile,East,A,1,1,1,1,0,8.86,4
2629,2025-04-20 12:00:00,Ads,Tablet,West,B,1,1,1,0,0,3.24,4
2630,2025-04-20 13:00:00,Ads,Desktop,North,A,1,0,0,0,0,5.31,3
2631,2025-04-20 14:00:00,Ads,Mobile,South,B,1,1,1,1,1,7.77,3
2632,2025-04-20 15:00:00,Social,Desktop,East,B,1,1,1,1,1,9.29,3
2633,2025-04-20 16:00:00,Organic,Mobile,North,B,1,1,0,0,0,8.46,3
2634,2025-04-20 17:00:00,Organic,Tablet,West,B,1,1,1,1,1,9.4,5
2635,2025-04-20 18:00:00,Social,Desktop,East,B,1,1,1,1,1,5.3,1
2636,2025-04-20 19:00:00,Social,Mobile,East,A,1,1,0,0,0,4.03,3
2637,2025-04-20 20:00:00,Referral,Mobile,North,A,1,1,1,1,1,8.21,2
2638,2025-04-20 21:00:00,Social,Desktop,East,B,1,1,0,0,0,4.93,4
2639,2025-04-20 22:00:00,Referral,Mobile,North,A,1,1,0,0,0,5.84,3
2640,2025-04-20 23:00:00,Social,Mobile,West,B,1,0,0,0,0,10.33,3
2641,2025-04-21 00:00:00,Organic,Mobile,South,B,1,1,0,0,0,8.47,1
2642,2025-04-21 01:00:00,Organic,Mobile,North,B,1,1,0,0,0,6.58,3
2643,2025-04-21 02:00:00,Social,Mobile,South,A,1,1,1,0,0,6.25,5
2644,2025-04-21 03:00:00,Ads,Mobile,East,B,1,1,0,0,0,9.55,2
2645,2025-04-21 04:00:00,Organic,Mobile,North,A,1,0,0,0,0,8.53,2
2646,2025-04-21 05:00:00,Ads,Desktop,West,B,1,0,0,0,0,4.96,3
2647,2025-04-21 06:00:00,Referral,Desktop,North,B,1,1,0,0,0,3.13,1
2648,2025-04-21 07:00:00,Ads,Mobile,North,A,1,1,0,0,0,12.7,3
2649,2025-04-21 08:00:00,Ads,Mobile,North,B,1,1,1,0,0,4.94,4
2650,2025-04-21 09:00:00,Ads,Desktop,South,A,1,0,0,0,0,9.32,2
2651,2025-04-21 10:00:00,Organic,Mobile,South,B,1,1,0,0,0,11.78,4
2652,2025-04-21 11:00:00,Ads,Mobile,East,B,1,1,0,0,0,8.37,5
2653,2025-04-21 12:00:00,Ads,Mobile,East,B,1,1,0,0,0,6.5,2
2654,2025-04-21 13:00:00,Organic,Desktop,East,A,1,0,0,0,0,4.43,2
2655,2025-04-21 14:00:00,Social,Desktop,East,B,1,1,1,0,0,4.4,5
2656,2025-04-21 15:00:00,Ads,Desktop,North,A,1,1,1,1,1,8.94,4
2657,2025-04-21 16:00:00,Social,Desktop,South,B,1,1,0,0,0,11.63,3
2658,2025-04-21 17:00:00,Referral,Desktop,South,B,1,0,0,0,0,7.01,1
2659,2025-04-21 18:00:00,Organic,Mobile,South,A,1,1,1,0,0,6.61,4
2660,2025-04-21 19:00:00,Social,Desktop,South,B,1,0,0,0,0,9.74,5
2661,2025-04-21 20:00:00,Ads,Mobile,East,B,1,1,1,0,0,6.29,5
2662,2025-04-21 21:00:00,Referral,Desktop,North,A,1,1,0,0,0,8.69,5
2663,2025-04-21 22:00:00,Organic,Desktop,South,A,1,0,0,0,0,8.1,2
2664,2025-04-21 23:00:00,Social,Desktop,West,A,1,0,0,0,0,6.98,3
2665,2025-04-22 00:00:00,Ads,Mobile,North,B,1,1,1,1,0,7.96,2
2666,2025-04-22 01:00:00,Organic,Mobile,West,A,1,1,1,1,1,12.41,2
2667,2025-04-22 02:00:00,Organic,Desktop,North,A,1,1,1,1,0,9.51,2
2668,2025-04-22 03:00:00,Social,Desktop,North,B,1,1,1,1,1,10.73,5
2669,2025-04-22 04:00:00,Social,Desktop,North,A,1,1,1,0,0,5.7,4
2670,2025-04-22 05:00:00,Organic,Mobile,West,A,1,1,1,1,1,10.74,1
2671,2025-04-22 06:00:00,Ads,Desktop,South,B,1,1,1,0,0,9.6,1
2672,2025-04-22 07:00:00,Ads,Desktop,South,A,1,1,0,0,0,4.25,3
2673,2025-04-22 08:00:00,Social,Desktop,West,B,1,1,0,0,0,9.35,3
2674,2025-04-22 09:00:00,Organic,Desktop,South,A,1,1,1,1,1,6.72,5
2675,2025-04-22 10:00:00,Referral,Desktop,East,A,1,1,1,1,1,4.14,1
2676,2025-04-22 11:00:00,Organic,Desktop,South,B,1,1,1,1,0,8.32,4
2677,2025-04-22 12:00:00,Ads,Desktop,East,A,1,1,0,0,0,9.35,5
2678,2025-04-22 13:00:00,Organic,Tablet,East,B,1,1,0,0,0,8.38,3
2679,2025-04-22 14:00:00,Organic,Mobile,East,A,1,1,1,0,0,7.73,5
2680,2025-04-22 15:00:00,Ads,Mobile,West,A,1,1,1,1,1,7.17,3
2681,2025-04-22 16:00:00,Organic,Tablet,South,B,1,1,0,0,0,14.17,1
2682,2025-04-22 17:00:00,Social,Desktop,South,B,1,1,0,0,0,5.04,5
2683,2025-04-22 18:00:00,Organic,Desktop,West,A,1,1,1,0,0,10.18,2
2684,2025-04-22 19:00:00,Ads,Mobile,West,A,1,1,0,0,0,8.04,3
2685,2025-04-22 20:00:00,Organic,Mobile,South,A,1,1,0,0,0,5.86,2
2686,2025-04-22 21:00:00,Organic,Desktop,West,B,1,0,0,0,0,7.88,3
2687,2025-04-22 22:00:00,Organic,Desktop,West,B,1,1,0,0,0,4.52,2
2688,2025-04-22 23:00:00,Ads,Mobile,East,A,1,0,0,0,0,6.51,1
2689,2025-04-23 00:00:00,Ads,Mobile,West,A,1,1,1,1,1,7.88,1
2690,2025-04-23 01:00:00,Ads,Desktop,East,A,1,1,0,0,0,4.12,4
2691,2025-04-23 02:00:00,Ads,Mobile,North,B,1,1,1,0,0,9.27,4
2692,2025-04-23 03:00:00,Ads,Desktop,East,A,1,1,0,0,0,5.59,4
2693,2025-04-23 04:00:00,Organic,Mobile,East,B,1,0,0,0,0,4.37,5
2694,2025-04-23 05:00:00,Ads,Desktop,West,B,1,1,0,0,0,5.3,3
2695,2025-04-23 06:00:00,Referral,Tablet,South,A,1,1,1,0,0,13.44,5
2696,2025-04-23 07:00:00,Ads,Desktop,North,B,1,1,0,0,0,3.05,4
2697,2025-04-23 08:00:00,Social,Mobile,North,B,1,1,1,0,0,9.09,3
